/home/ilchae/dataset/ILSVRC/Data/VID/train/ ./modules/imagenet_arrange.pkl
==== Start Cycle 0 ====
Cycle  1, K 1260 (1075), BinLoss 0.727, TripleLoss 0.186, Prec 0.047, Time 1.052
Cycle  1, K 1261 (599), BinLoss 0.751, TripleLoss 0.167, Prec 0.008, Time 0.542
Cycle  1, K 1262 (435), BinLoss 0.702, TripleLoss 0.096, Prec 0.065, Time 0.824
Cycle  1, K 1263 (1402), BinLoss 0.685, TripleLoss 0.098, Prec 0.117, Time 1.086
Cycle  1, K 1264 (195), BinLoss 0.708, TripleLoss 0.137, Prec 0.274, Time 1.302
Cycle  1, K 1265 (681), BinLoss 0.682, TripleLoss 0.236, Prec 0.309, Time 1.095
Cycle  1, K 1266 (288), BinLoss 0.693, TripleLoss 0.243, Prec 0.117, Time 0.840
Cycle  1, K 1267 (559), BinLoss 0.685, TripleLoss 0.091, Prec 0.099, Time 1.530
Cycle  1, K 1268 (235), BinLoss 0.686, TripleLoss 0.244, Prec 0.318, Time 0.986
Cycle  1, K 1269 (1209), BinLoss 0.720, TripleLoss 0.208, Prec 0.238, Time 1.116
Cycle  1, K 1270 (680), BinLoss 0.721, TripleLoss 0.168, Prec 0.159, Time 1.118
Cycle  1, K 1271 (646), BinLoss 0.686, TripleLoss 0.267, Prec 0.274, Time 1.008
Cycle  1, K 1272 (172), BinLoss 0.704, TripleLoss 0.199, Prec 0.226, Time 1.101
Cycle  1, K 1273 (539), BinLoss 0.702, TripleLoss 0.312, Prec 0.192, Time 1.074
Cycle  1, K 1274 (711), BinLoss 0.725, TripleLoss 0.125, Prec 0.095, Time 1.181
Cycle  1, K 1275 (1485), BinLoss 0.684, TripleLoss 0.216, Prec 0.135, Time 1.084
Cycle  1, K 1276 (886), BinLoss 0.694, TripleLoss 0.285, Prec 0.117, Time 1.243
Cycle  1, K 1277 (867), BinLoss 0.738, TripleLoss 0.215, Prec 0.182, Time 1.127
Cycle  1, K 1278 (872), BinLoss 0.710, TripleLoss 0.185, Prec 0.273, Time 0.736
Cycle  1, K 1279 (916), BinLoss 0.719, TripleLoss 0.311, Prec 0.127, Time 0.972
Cycle  1, K 1280 (655), BinLoss 0.673, TripleLoss 0.230, Prec 0.240, Time 0.439
Cycle  1, K 1281 (299), BinLoss 0.727, TripleLoss 0.138, Prec 0.254, Time 0.377
Cycle  1, K 1282 (973), BinLoss 0.662, TripleLoss 0.120, Prec 0.173, Time 1.510
Cycle  1, K 1283 (1008), BinLoss 0.690, TripleLoss 0.154, Prec 0.087, Time 1.178
Cycle  1, K 1284 (98), BinLoss 0.669, TripleLoss 0.225, Prec 0.225, Time 1.128
Cycle  1, K 1285 (517), BinLoss 0.663, TripleLoss 0.312, Prec 0.188, Time 1.119
Cycle  1, K 1286 (682), BinLoss 0.725, TripleLoss 0.215, Prec 0.244, Time 1.144
Cycle  1, K 1287 (453), BinLoss 0.632, TripleLoss 0.184, Prec 0.127, Time 1.271
Cycle  1, K 1288 (1489), BinLoss 0.683, TripleLoss 0.270, Prec 0.292, Time 1.110
Cycle  1, K 1289 (1212), BinLoss 0.702, TripleLoss 0.156, Prec 0.036, Time 1.120
Cycle  1, K 1290 (26), BinLoss 0.659, TripleLoss 0.245, Prec 0.258, Time 0.988
Cycle  1, K 1291 (508), BinLoss 0.662, TripleLoss 0.186, Prec 0.303, Time 1.008
Cycle  1, K 1292 (1241), BinLoss 0.690, TripleLoss 0.222, Prec 0.188, Time 1.115
Cycle  1, K 1293 (881), BinLoss 0.712, TripleLoss 0.182, Prec 0.258, Time 1.159
Cycle  1, K 1294 (660), BinLoss 0.697, TripleLoss 0.197, Prec 0.118, Time 1.261
Cycle  1, K 1295 (1417), BinLoss 0.707, TripleLoss 0.267, Prec 0.093, Time 1.077
Cycle  1, K 1296 (1115), BinLoss 0.665, TripleLoss 0.165, Prec 0.227, Time 1.277
Cycle  1, K 1297 (1165), BinLoss 0.653, TripleLoss 0.287, Prec 0.312, Time 0.766
Cycle  1, K 1298 (477), BinLoss 0.672, TripleLoss 0.327, Prec 0.295, Time 1.199
Cycle  1, K 1299 (1350), BinLoss 0.690, TripleLoss 0.237, Prec 0.137, Time 1.106
Cycle  1, K 1300 (1282), BinLoss 0.689, TripleLoss 0.167, Prec 0.385, Time 1.366
Cycle  1, K 1301 (149), BinLoss 0.709, TripleLoss 0.259, Prec 0.129, Time 1.351
Cycle  1, K 1302 (490), BinLoss 0.690, TripleLoss 0.194, Prec 0.197, Time 1.238
Cycle  1, K 1303 (1324), BinLoss 0.633, TripleLoss 0.254, Prec 0.211, Time 1.286
Cycle  1, K 1304 (353), BinLoss 0.631, TripleLoss 0.188, Prec 0.296, Time 1.715
Cycle  1, K 1305 (227), BinLoss 0.728, TripleLoss 0.167, Prec 0.181, Time 1.075
Cycle  1, K 1306 (154), BinLoss 0.704, TripleLoss 0.125, Prec 0.037, Time 1.078
Cycle  1, K 1307 (246), BinLoss 0.721, TripleLoss 0.126, Prec 0.112, Time 0.968
Cycle  1, K 1308 (998), BinLoss 0.708, TripleLoss 0.102, Prec 0.140, Time 1.285
Cycle  1, K 1309 (343), BinLoss 0.706, TripleLoss 0.171, Prec 0.110, Time 1.176
Cycle  1, K 1310 (471), BinLoss 0.652, TripleLoss 0.267, Prec 0.281, Time 1.121
Cycle  1, K 1311 (290), BinLoss 0.765, TripleLoss 0.236, Prec 0.015, Time 1.131
Cycle  1, K 1312 (1142), BinLoss 0.679, TripleLoss 0.207, Prec 0.216, Time 1.165
Cycle  1, K 1313 (72), BinLoss 0.709, TripleLoss 0.154, Prec 0.156, Time 1.090
Cycle  1, K 1314 (863), BinLoss 0.665, TripleLoss 0.208, Prec 0.280, Time 1.135
Cycle  1, K 1315 (889), BinLoss 0.712, TripleLoss 0.270, Prec 0.137, Time 1.279
Cycle  1, K 1316 (1114), BinLoss 0.692, TripleLoss 0.197, Prec 0.111, Time 1.174
Cycle  1, K 1317 (1249), BinLoss 0.688, TripleLoss 0.118, Prec 0.080, Time 1.283
Cycle  1, K 1318 (314), BinLoss 0.704, TripleLoss 0.268, Prec 0.074, Time 0.614
Cycle  1, K 1319 (157), BinLoss 0.695, TripleLoss 0.129, Prec 0.185, Time 1.130
Cycle  1, K 1320 (611), BinLoss 0.683, TripleLoss 0.189, Prec 0.327, Time 1.000
Cycle  1, K 1321 ( 6), BinLoss 0.691, TripleLoss 0.275, Prec 0.224, Time 1.143
Cycle  1, K 1322 (1065), BinLoss 0.725, TripleLoss 0.132, Prec 0.057, Time 1.313
Cycle  1, K 1323 (1214), BinLoss 0.691, TripleLoss 0.147, Prec 0.075, Time 1.244
Cycle  1, K 1324 (769), BinLoss 0.716, TripleLoss 0.221, Prec 0.269, Time 1.287
Cycle  1, K 1325 (689), BinLoss 0.688, TripleLoss 0.324, Prec 0.185, Time 1.294
Cycle  1, K 1326 (964), BinLoss 0.699, TripleLoss 0.144, Prec 0.183, Time 1.647
Cycle  1, K 1327 (1211), BinLoss 0.696, TripleLoss 0.263, Prec 0.174, Time 1.294
Cycle  1, K 1328 (569), BinLoss 0.677, TripleLoss 0.346, Prec 0.075, Time 1.130
Cycle  1, K 1329 (582), BinLoss 0.636, TripleLoss 0.222, Prec 0.341, Time 1.290
Cycle  1, K 1330 (283), BinLoss 0.707, TripleLoss 0.147, Prec 0.098, Time 1.248
Cycle  1, K 1331 (503), BinLoss 0.677, TripleLoss 0.234, Prec 0.214, Time 1.114
Cycle  1, K 1332 (578), BinLoss 0.709, TripleLoss 0.201, Prec 0.108, Time 1.397
Cycle  1, K 1333 (1502), BinLoss 0.674, TripleLoss 0.212, Prec 0.158, Time 1.347
Cycle  1, K 1334 (933), BinLoss 0.706, TripleLoss 0.218, Prec 0.196, Time 1.167
Cycle  1, K 1335 (458), BinLoss 0.770, TripleLoss 0.134, Prec 0.188, Time 1.068
Cycle  1, K 1336 (908), BinLoss 0.657, TripleLoss 0.293, Prec 0.216, Time 1.274
Cycle  1, K 1337 (1441), BinLoss 0.671, TripleLoss 0.284, Prec 0.260, Time 1.049
Cycle  1, K 1338 (1030), BinLoss 0.655, TripleLoss 0.283, Prec 0.401, Time 1.340
Cycle  1, K 1339 (28), BinLoss 0.695, TripleLoss 0.242, Prec 0.285, Time 1.175
Cycle  1, K 1340 (409), BinLoss 0.740, TripleLoss 0.240, Prec 0.113, Time 1.160
Cycle  1, K 1341 (809), BinLoss 0.728, TripleLoss 0.315, Prec 0.253, Time 1.155
Cycle  1, K 1342 (22), BinLoss 0.675, TripleLoss 0.301, Prec 0.335, Time 0.968
Cycle  1, K 1343 (1090), BinLoss 0.638, TripleLoss 0.300, Prec 0.266, Time 1.076
Cycle  1, K 1344 (1399), BinLoss 0.682, TripleLoss 0.284, Prec 0.161, Time 1.280
Cycle  1, K 1345 (493), BinLoss 0.700, TripleLoss 0.291, Prec 0.253, Time 1.057
Cycle  1, K 1346 (831), BinLoss 0.703, TripleLoss 0.148, Prec 0.205, Time 1.157
Cycle  1, K 1347 (583), BinLoss 0.678, TripleLoss 0.168, Prec 0.315, Time 1.311
Cycle  1, K 1348 (622), BinLoss 0.671, TripleLoss 0.161, Prec 0.277, Time 1.002
Cycle  1, K 1349 (213), BinLoss 0.701, TripleLoss 0.153, Prec 0.182, Time 1.256
Cycle  1, K 1350 (100), BinLoss 0.650, TripleLoss 0.079, Prec 0.212, Time 1.110
Cycle  1, K 1351 (433), BinLoss 0.735, TripleLoss 0.339, Prec 0.168, Time 1.164
Cycle  1, K 1352 (347), BinLoss 0.677, TripleLoss 0.326, Prec 0.204, Time 0.980
Cycle  1, K 1353 (1426), BinLoss 0.732, TripleLoss 0.168, Prec 0.257, Time 1.023
Cycle  1, K 1354 (1335), BinLoss 0.715, TripleLoss 0.145, Prec 0.163, Time 1.166
Cycle  1, K 1355 (661), BinLoss 0.708, TripleLoss 0.300, Prec 0.096, Time 1.153
Cycle  1, K 1356 (932), BinLoss 0.664, TripleLoss 0.349, Prec 0.331, Time 1.128
Cycle  1, K 1357 (1314), BinLoss 0.673, TripleLoss 0.196, Prec 0.105, Time 1.299
Cycle  1, K 1358 (19), BinLoss 0.774, TripleLoss 0.250, Prec 0.124, Time 1.379
Cycle  1, K 1359 (970), BinLoss 0.770, TripleLoss 0.157, Prec 0.050, Time 0.502
Cycle  1, K 1360 (556), BinLoss 0.716, TripleLoss 0.234, Prec 0.231, Time 1.295
Cycle  1, K 1361 (1278), BinLoss 0.694, TripleLoss 0.184, Prec 0.086, Time 0.467
Cycle  1, K 1362 (62), BinLoss 0.677, TripleLoss 0.238, Prec 0.058, Time 1.371
Cycle  1, K 1363 (398), BinLoss 0.718, TripleLoss 0.221, Prec 0.343, Time 1.428
Cycle  1, K 1364 (1078), BinLoss 0.713, TripleLoss 0.167, Prec 0.207, Time 1.077
Cycle  1, K 1365 (127), BinLoss 0.723, TripleLoss 0.116, Prec 0.184, Time 1.389
Cycle  1, K 1366 (480), BinLoss 0.678, TripleLoss 0.154, Prec 0.125, Time 1.067
Cycle  1, K 1367 (350), BinLoss 0.651, TripleLoss 0.243, Prec 0.267, Time 1.178
Cycle  1, K 1368 (825), BinLoss 0.686, TripleLoss 0.274, Prec 0.256, Time 1.345
Cycle  1, K 1369 (1258), BinLoss 0.698, TripleLoss 0.144, Prec 0.124, Time 1.914
Cycle  1, K 1370 (692), BinLoss 0.682, TripleLoss 0.239, Prec 0.281, Time 1.327
Cycle  1, K 1371 (1294), BinLoss 0.695, TripleLoss 0.196, Prec 0.269, Time 1.146
Cycle  1, K 1372 (399), BinLoss 0.651, TripleLoss 0.318, Prec 0.287, Time 1.067
Cycle  1, K 1373 (1021), BinLoss 0.676, TripleLoss 0.062, Prec 0.183, Time 1.077
Cycle  1, K 1374 (731), BinLoss 0.711, TripleLoss 0.125, Prec 0.215, Time 0.347
Cycle  1, K 1375 (1321), BinLoss 0.712, TripleLoss 0.329, Prec 0.212, Time 1.110
Cycle  1, K 1376 (812), BinLoss 0.694, TripleLoss 0.222, Prec 0.220, Time 1.073
Cycle  1, K 1377 (1169), BinLoss 0.709, TripleLoss 0.192, Prec 0.016, Time 1.148
Cycle  1, K 1378 (129), BinLoss 0.699, TripleLoss 0.139, Prec 0.181, Time 0.922
Cycle  1, K 1379 (1147), BinLoss 0.687, TripleLoss 0.323, Prec 0.168, Time 1.130
Cycle  1, K 1380 (505), BinLoss 0.696, TripleLoss 0.138, Prec 0.070, Time 1.042
Cycle  1, K 1381 (635), BinLoss 0.687, TripleLoss 0.254, Prec 0.145, Time 1.174
Cycle  1, K 1382 (380), BinLoss 0.699, TripleLoss 0.253, Prec 0.259, Time 1.065
Cycle  1, K 1383 (1217), BinLoss 0.704, TripleLoss 0.244, Prec 0.182, Time 1.288
Cycle  1, K 1384 (567), BinLoss 0.698, TripleLoss 0.220, Prec 0.196, Time 1.362
Cycle  1, K 1385 (69), BinLoss 0.656, TripleLoss 0.256, Prec 0.301, Time 1.423
Cycle  1, K 1386 (1017), BinLoss 0.673, TripleLoss 0.174, Prec 0.096, Time 1.244
Cycle  1, K 1387 (421), BinLoss 0.680, TripleLoss 0.165, Prec 0.220, Time 1.563
Cycle  1, K 1388 (707), BinLoss 0.713, TripleLoss 0.254, Prec 0.229, Time 1.449
Cycle  1, K 1389 (1250), BinLoss 0.676, TripleLoss 0.198, Prec 0.148, Time 1.156
Cycle  1, K 1390 (963), BinLoss 0.697, TripleLoss 0.162, Prec 0.135, Time 1.103
Cycle  1, K 1391 (1435), BinLoss 0.733, TripleLoss 0.194, Prec 0.092, Time 1.101
Cycle  1, K 1392 (971), BinLoss 0.648, TripleLoss 0.319, Prec 0.197, Time 1.335
Cycle  1, K 1393 (634), BinLoss 0.686, TripleLoss 0.188, Prec 0.178, Time 1.381
Cycle  1, K 1394 (1026), BinLoss 0.648, TripleLoss 0.248, Prec 0.246, Time 1.284
Cycle  1, K 1395 (766), BinLoss 0.680, TripleLoss 0.173, Prec 0.224, Time 1.192
Cycle  1, K 1396 (577), BinLoss 0.702, TripleLoss 0.289, Prec 0.236, Time 1.395
Cycle  1, K 1397 (481), BinLoss 0.689, TripleLoss 0.384, Prec 0.163, Time 1.113
Cycle  1, K 1398 (34), BinLoss 0.687, TripleLoss 0.332, Prec 0.286, Time 1.128
Cycle  1, K 1399 (826), BinLoss 0.704, TripleLoss 0.193, Prec 0.030, Time 1.159
Cycle  1, K 1400 (110), BinLoss 0.744, TripleLoss 0.118, Prec 0.084, Time 1.066
Cycle  1, K 1401 (877), BinLoss 0.659, TripleLoss 0.261, Prec 0.129, Time 0.382
Cycle  1, K 1402 (1166), BinLoss 0.685, TripleLoss 0.156, Prec 0.275, Time 1.002
Cycle  1, K 1403 (1213), BinLoss 0.703, TripleLoss 0.279, Prec 0.354, Time 1.130
Cycle  1, K 1404 (712), BinLoss 0.685, TripleLoss 0.185, Prec 0.164, Time 1.079
Cycle  1, K 1405 (1463), BinLoss 0.708, TripleLoss 0.308, Prec 0.237, Time 0.863
Cycle  1, K 1406 (835), BinLoss 0.706, TripleLoss 0.131, Prec 0.124, Time 1.099
Cycle  1, K 1407 (1331), BinLoss 0.692, TripleLoss 0.160, Prec 0.201, Time 1.679
Cycle  1, K 1408 (549), BinLoss 0.698, TripleLoss 0.235, Prec 0.186, Time 1.374
Cycle  1, K 1409 (968), BinLoss 0.700, TripleLoss 0.208, Prec 0.239, Time 1.171
Cycle  1, K 1410 (767), BinLoss 0.689, TripleLoss 0.072, Prec 0.049, Time 0.943
Cycle  1, K 1411 (552), BinLoss 0.731, TripleLoss 0.088, Prec 0.035, Time 1.362
Cycle  1, K 1412 (275), BinLoss 0.694, TripleLoss 0.184, Prec 0.377, Time 1.306
Cycle  1, K 1413 (1204), BinLoss 0.714, TripleLoss 0.267, Prec 0.196, Time 0.898
Cycle  1, K 1414 (164), BinLoss 0.683, TripleLoss 0.219, Prec 0.184, Time 1.575
Cycle  1, K 1415 (827), BinLoss 0.668, TripleLoss 0.376, Prec 0.233, Time 1.135
Cycle  1, K 1416 (352), BinLoss 0.700, TripleLoss 0.182, Prec 0.017, Time 1.463
Cycle  1, K 1417 (1018), BinLoss 0.699, TripleLoss 0.193, Prec 0.104, Time 1.126
Cycle  1, K 1418 (969), BinLoss 0.686, TripleLoss 0.190, Prec 0.281, Time 1.331
Cycle  1, K 1419 (829), BinLoss 0.689, TripleLoss 0.242, Prec 0.257, Time 1.156
Cycle  1, K 1420 (425), BinLoss 0.685, TripleLoss 0.075, Prec 0.159, Time 1.071
Cycle  1, K 1421 (96), BinLoss 0.703, TripleLoss 0.138, Prec 0.266, Time 0.814
Cycle  1, K 1422 (454), BinLoss 0.671, TripleLoss 0.113, Prec 0.292, Time 1.305
Cycle  1, K 1423 (165), BinLoss 0.714, TripleLoss 0.277, Prec 0.232, Time 1.144
Cycle  1, K 1424 (438), BinLoss 0.695, TripleLoss 0.246, Prec 0.068, Time 1.108
Cycle  1, K 1425 (1200), BinLoss 0.689, TripleLoss 0.323, Prec 0.214, Time 0.885
Cycle  1, K 1426 (92), BinLoss 0.681, TripleLoss 0.226, Prec 0.139, Time 1.129
Cycle  1, K 1427 (328), BinLoss 0.665, TripleLoss 0.168, Prec 0.128, Time 1.189
Cycle  1, K 1428 (521), BinLoss 0.686, TripleLoss 0.169, Prec 0.301, Time 1.237
Cycle  1, K 1429 (449), BinLoss 0.677, TripleLoss 0.269, Prec 0.281, Time 1.173
Cycle  1, K 1430 (1170), BinLoss 0.714, TripleLoss 0.221, Prec 0.213, Time 0.977
Cycle  1, K 1431 (538), BinLoss 0.692, TripleLoss 0.257, Prec 0.227, Time 1.110
Cycle  1, K 1432 (633), BinLoss 0.673, TripleLoss 0.199, Prec 0.179, Time 1.093
Cycle  1, K 1433 (1339), BinLoss 0.711, TripleLoss 0.137, Prec 0.166, Time 1.080
Cycle  1, K 1434 (249), BinLoss 0.686, TripleLoss 0.243, Prec 0.279, Time 0.965
Cycle  1, K 1435 (716), BinLoss 0.689, TripleLoss 0.287, Prec 0.169, Time 1.061
Cycle  1, K 1436 (381), BinLoss 0.667, TripleLoss 0.195, Prec 0.162, Time 1.007
Cycle  1, K 1437 (1357), BinLoss 0.692, TripleLoss 0.184, Prec 0.073, Time 0.983
Cycle  1, K 1438 (601), BinLoss 0.692, TripleLoss 0.236, Prec 0.065, Time 1.051
Cycle  1, K 1439 (1088), BinLoss 0.672, TripleLoss 0.211, Prec 0.389, Time 1.489
Cycle  1, K 1440 (36), BinLoss 0.728, TripleLoss 0.201, Prec 0.316, Time 1.036
Cycle  1, K 1441 (723), BinLoss 0.657, TripleLoss 0.140, Prec 0.348, Time 1.307
Cycle  1, K 1442 (292), BinLoss 0.740, TripleLoss 0.127, Prec 0.073, Time 1.047
Cycle  1, K 1443 (1454), BinLoss 0.679, TripleLoss 0.247, Prec 0.216, Time 1.170
Cycle  1, K 1444 (581), BinLoss 0.680, TripleLoss 0.311, Prec 0.246, Time 1.263
Cycle  1, K 1445 (391), BinLoss 0.688, TripleLoss 0.218, Prec 0.198, Time 1.276
Cycle  1, K 1446 (701), BinLoss 0.823, TripleLoss 0.228, Prec 0.165, Time 1.342
Cycle  1, K 1447 (269), BinLoss 0.666, TripleLoss 0.143, Prec 0.263, Time 0.676
Cycle  1, K 1448 (107), BinLoss 0.694, TripleLoss 0.252, Prec 0.311, Time 1.275
Cycle  1, K 1449 (1280), BinLoss 0.696, TripleLoss 0.128, Prec 0.154, Time 1.443
Cycle  1, K 1450 (372), BinLoss 0.685, TripleLoss 0.282, Prec 0.155, Time 1.061
Cycle  1, K 1451 (15), BinLoss 0.663, TripleLoss 0.233, Prec 0.231, Time 1.299
Cycle  1, K 1452 (463), BinLoss 0.680, TripleLoss 0.220, Prec 0.166, Time 1.148
Cycle  1, K 1453 (1127), BinLoss 0.689, TripleLoss 0.317, Prec 0.294, Time 1.282
Cycle  1, K 1454 (744), BinLoss 0.733, TripleLoss 0.158, Prec 0.036, Time 0.648
Cycle  1, K 1455 (953), BinLoss 0.695, TripleLoss 0.221, Prec 0.306, Time 1.132
Cycle  1, K 1456 (489), BinLoss 0.683, TripleLoss 0.293, Prec 0.262, Time 1.257
Cycle  1, K 1457 (179), BinLoss 0.679, TripleLoss 0.247, Prec 0.276, Time 1.063
Cycle  1, K 1458 (229), BinLoss 0.679, TripleLoss 0.342, Prec 0.281, Time 1.280
Cycle  1, K 1459 (1196), BinLoss 0.702, TripleLoss 0.234, Prec 0.103, Time 1.154
Cycle  1, K 1460 (579), BinLoss 0.706, TripleLoss 0.250, Prec 0.162, Time 1.337
Cycle  1, K 1461 (1183), BinLoss 0.715, TripleLoss 0.368, Prec 0.163, Time 1.325
Cycle  1, K 1462 (895), BinLoss 0.673, TripleLoss 0.095, Prec 0.126, Time 1.344
Cycle  1, K 1463 (40), BinLoss 0.702, TripleLoss 0.246, Prec 0.157, Time 1.299
Cycle  1, K 1464 (1242), BinLoss 0.679, TripleLoss 0.220, Prec 0.274, Time 1.184
Cycle  1, K 1465 (1210), BinLoss 0.693, TripleLoss 0.253, Prec 0.145, Time 1.180
Cycle  1, K 1466 (967), BinLoss 0.714, TripleLoss 0.211, Prec 0.247, Time 0.597
Cycle  1, K 1467 (427), BinLoss 0.726, TripleLoss 0.194, Prec 0.184, Time 1.238
Cycle  1, K 1468 (1285), BinLoss 0.703, TripleLoss 0.244, Prec 0.251, Time 1.267
Cycle  1, K 1469 (247), BinLoss 0.685, TripleLoss 0.214, Prec 0.265, Time 1.162
Cycle  1, K 1470 (1292), BinLoss 0.694, TripleLoss 0.308, Prec 0.103, Time 1.155
Cycle  1, K 1471 (473), BinLoss 0.720, TripleLoss 0.357, Prec 0.149, Time 1.131
Cycle  1, K 1472 (202), BinLoss 0.702, TripleLoss 0.212, Prec 0.205, Time 1.155
Cycle  1, K 1473 (1436), BinLoss 0.674, TripleLoss 0.164, Prec 0.162, Time 1.092
Cycle  1, K 1474 (1049), BinLoss 0.758, TripleLoss 0.320, Prec 0.238, Time 1.100
Cycle  1, K 1475 (1006), BinLoss 0.698, TripleLoss 0.260, Prec 0.197, Time 0.653
Cycle  1, K 1476 (598), BinLoss 0.713, TripleLoss 0.133, Prec 0.090, Time 1.398
Cycle  1, K 1477 (1178), BinLoss 0.707, TripleLoss 0.360, Prec 0.159, Time 1.017
Cycle  1, K 1478 (1276), BinLoss 0.680, TripleLoss 0.246, Prec 0.053, Time 1.342
Cycle  1, K 1479 (73), BinLoss 0.669, TripleLoss 0.235, Prec 0.327, Time 1.163
Cycle  1, K 1480 (1251), BinLoss 0.701, TripleLoss 0.170, Prec 0.369, Time 1.366
Cycle  1, K 1481 (215), BinLoss 0.704, TripleLoss 0.256, Prec 0.141, Time 1.358
Cycle  1, K 1482 (904), BinLoss 0.643, TripleLoss 0.197, Prec 0.295, Time 1.178
Cycle  1, K 1483 (586), BinLoss 0.724, TripleLoss 0.218, Prec 0.239, Time 0.966
Cycle  1, K 1484 (783), BinLoss 0.700, TripleLoss 0.195, Prec 0.194, Time 0.994
Cycle  1, K 1485 (613), BinLoss 0.664, TripleLoss 0.278, Prec 0.349, Time 0.985
Cycle  1, K 1486 (724), BinLoss 0.728, TripleLoss 0.273, Prec 0.186, Time 0.960
Cycle  1, K 1487 (291), BinLoss 0.734, TripleLoss 0.166, Prec 0.069, Time 1.249
Cycle  1, K 1488 (1082), BinLoss 0.678, TripleLoss 0.244, Prec 0.192, Time 0.999
Cycle  1, K 1489 (1430), BinLoss 0.697, TripleLoss 0.254, Prec 0.129, Time 1.154
Cycle  1, K 1490 (939), BinLoss 0.697, TripleLoss 0.251, Prec 0.192, Time 1.145
Cycle  1, K 1491 (122), BinLoss 0.697, TripleLoss 0.189, Prec 0.112, Time 0.417
Cycle  1, K 1492 (814), BinLoss 0.697, TripleLoss 0.202, Prec 0.210, Time 1.204
Cycle  1, K 1493 (465), BinLoss 0.681, TripleLoss 0.373, Prec 0.172, Time 0.417
Cycle  1, K 1494 (699), BinLoss 0.662, TripleLoss 0.181, Prec 0.236, Time 1.929
Cycle  1, K 1495 (1422), BinLoss 0.708, TripleLoss 0.169, Prec 0.159, Time 1.310
Cycle  1, K 1496 (979), BinLoss 0.711, TripleLoss 0.284, Prec 0.227, Time 1.000
Cycle  1, K 1497 (1506), BinLoss 0.704, TripleLoss 0.126, Prec 0.102, Time 0.501
Cycle  1, K 1498 (1443), BinLoss 0.714, TripleLoss 0.294, Prec 0.211, Time 0.983
Cycle  1, K 1499 (1458), BinLoss 0.681, TripleLoss 0.126, Prec 0.269, Time 1.196
Cycle  1, K 1500 (865), BinLoss 0.678, TripleLoss 0.199, Prec 0.131, Time 1.089
Cycle  1, K 1501 (309), BinLoss 0.732, TripleLoss 0.190, Prec 0.121, Time 1.037
Cycle  1, K 1502 (1345), BinLoss 0.672, TripleLoss 0.373, Prec 0.256, Time 1.052
Cycle  1, K 1503 (337), BinLoss 0.686, TripleLoss 0.196, Prec 0.118, Time 1.025
Cycle  1, K 1504 (676), BinLoss 0.677, TripleLoss 0.398, Prec 0.131, Time 1.313
Cycle  1, K 1505 (796), BinLoss 0.684, TripleLoss 0.287, Prec 0.168, Time 1.121
Cycle  1, K 1506 (765), BinLoss 0.667, TripleLoss 0.321, Prec 0.297, Time 1.215
Cycle  1, K 1507 (1495), BinLoss 0.711, TripleLoss 0.175, Prec 0.185, Time 1.221
Cycle  1, K 1508 (333), BinLoss 0.668, TripleLoss 0.224, Prec 0.188, Time 0.435
Cycle  1, K 1509 (356), BinLoss 0.732, TripleLoss 0.118, Prec 0.106, Time 0.951
Cycle  1, K 1510 (1190), BinLoss 0.758, TripleLoss 0.159, Prec 0.173, Time 1.118
Cycle  1, K 1511 (616), BinLoss 0.678, TripleLoss 0.282, Prec 0.195, Time 1.112
Cycle  1, K 1512 (81), BinLoss 0.718, TripleLoss 0.164, Prec 0.149, Time 1.239
Mean Precision: 0.196 Triple Loss: 0.216
==== Start Cycle 2 ====
Cycle  2, K  0 (1467), BinLoss 0.701, TripleLoss 0.148, Prec 0.273, Time 1.155
Cycle  2, K  1 (1070), BinLoss 0.710, TripleLoss 0.167, Prec 0.243, Time 1.227
Cycle  2, K  2 (1306), BinLoss 0.644, TripleLoss 0.144, Prec 0.243, Time 1.080
Cycle  2, K  3 (1367), BinLoss 0.707, TripleLoss 0.153, Prec 0.249, Time 1.644
Cycle  2, K  4 (1060), BinLoss 0.703, TripleLoss 0.369, Prec 0.296, Time 1.234
Cycle  2, K  5 (1435), BinLoss 0.719, TripleLoss 0.212, Prec 0.188, Time 1.171
Cycle  2, K  6 (581), BinLoss 0.679, TripleLoss 0.299, Prec 0.248, Time 0.651
Cycle  2, K  7 (174), BinLoss 0.696, TripleLoss 0.249, Prec 0.149, Time 1.331
Cycle  2, K  8 (385), BinLoss 0.692, TripleLoss 0.182, Prec 0.225, Time 1.160
Cycle  2, K  9 (941), BinLoss 0.725, TripleLoss 0.061, Prec 0.037, Time 2.002
Cycle  2, K 10 (378), BinLoss 0.698, TripleLoss 0.188, Prec 0.075, Time 1.043
Cycle  2, K 11 (387), BinLoss 0.690, TripleLoss 0.276, Prec 0.185, Time 0.998
Cycle  2, K 12 (477), BinLoss 0.668, TripleLoss 0.269, Prec 0.370, Time 1.123
Cycle  2, K 13 (1171), BinLoss 0.686, TripleLoss 0.216, Prec 0.207, Time 0.987
Cycle  2, K 14 (1424), BinLoss 0.691, TripleLoss 0.185, Prec 0.184, Time 1.141
Cycle  2, K 15 (1339), BinLoss 0.698, TripleLoss 0.143, Prec 0.175, Time 1.165
Cycle  2, K 16 (1294), BinLoss 0.693, TripleLoss 0.197, Prec 0.245, Time 1.105
Cycle  2, K 17 (1108), BinLoss 0.662, TripleLoss 0.160, Prec 0.375, Time 0.216
